0,0,0,0,0,0.404,1.912,2,1.29,0.327,1.245,1.899,1.814,0.55,0,0,0,0,0,0,0.027,1.563,2,2,2,2,2,2,2,1.939,0.259,0,0,0,0,0,0.76,2,2,2,2,1.748,0.874,0.163,1.167,2,0.975,0,0,0,0,0.193,1.842,2,2,1.946,0.9,0.132,0,0,0.585,2,1.216,0,0,0,0,1.204,2,2,1.634,0.385,0,0,0,0,0.879,2,1.13,0,0,0,0.604,1.979,2,1.421,0.149,0,0,0,0,0,1.265,2,0.509,0,0,0.084,1.773,2,1.407,0.052,0,0,0,0,0,0,1.547,1.844,0.057,0,0,1.131,2,1.712,0.081,0,0,0,0,0,0,0.288,1.958,1.097,0,0,0,0.896,1.626,0.299,0,0,0,0,0,0,0,1.481,1.903,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0.659,1.992,1.189,0,0,0,0,0,0,0,0,0,0,0,0,0.273,1.874,1.801,0.166,0,0,0,0,0,0,0,0,0,0,0,0.022,1.425,1.991,0.676,0,0,0,0,0,0,0,0,0,0,0,0,0.735,2,1.393,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617,1.956,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.327,1.964,1.959,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0.205,1.663,0.926,0,0,0,0,0,0
0,0,0,0,0,0.123,1.233,2,1.996,1.116,0.104,0,0,0,0,0,0,0,0,0,0.019,1.126,2,2,2,2,1.677,0.052,0,0,0,0,0,0,0,0,0.486,1.998,2,1.989,0.735,0.868,1.982,0.909,0,0,0,0,0,0,0,0,1.374,2,2,1.539,0,0.046,1.709,1.879,0.164,0,0,0,0,0,0,0.21,1.96,2,1.9,0.263,0,0,0.979,2,0.67,0,0,0,0,0,0,0.526,2,2,1.587,0,0,0,0.508,2,1.142,0,0,0,0,0,0,0.615,2,2,1.084,0,0,0,0.249,1.999,1.283,0,0,0,0,0,0,0.99,2,2,0.581,0,0,0,0.349,1.996,1.056,0,0,0,0,0,0,1.198,2,2,0.547,0,0,0,0.554,2,1.049,0,0,0,0,0,0,1.296,2,2,0.67,0,0,0.027,1.306,2,1.135,0,0,0,0,0,0,1.183,2,2,1.877,0.86,1.142,1.237,1.999,2,1.156,0,0,0,0,0,0,0.896,2,1.929,1.666,2,1.957,1.932,2,1.992,0.496,0,0,0,0,0,0,0.47,2,2,0.321,0.407,0.605,1.529,2,1.947,0.111,0,0,0,0,0,0,0.042,1.607,2,1.234,1.091,1.828,2,1.951,0.409,0,0,0,0,0,0,0,0,0.176,1.65,2,2,2,2,1.15,0,0,0,0,0,0,0,0,0,0,0.057,0.959,1.947,1.988,1.009,0.069,0,0,0,0,0
0,0,0,0,0,0,0.002,1.613,0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,1.992,1.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,1.994,1.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,1.942,1.889,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0.00099999,1.794,1.987,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,1.628,2,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,1.706,2,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,1.642,1.992,0.223,0,0,0,0,0,0,0,0,0,0,0,0,0,1.776,1.99,0.182,0,0,0,0,0,0,0,0,0,0,0,0,0.034,1.906,1.954,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0.125,1.984,1.858,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0.152,1.995,1.724,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0.265,1.999,1.843,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.204,1.996,1.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.973,1.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,1.192,1.159,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.457,0.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.706,1.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.756,1.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.584,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.464,1.834,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,1.494,1.907,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,1.883,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454,1.973,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.614,1.849,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644,1.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099999,1.739,1.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,1.891,1.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,2,1.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,1.944,1.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,1.846,1.815,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914,1.804,0.047,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.368,1.632,1.74,0.135,0,0,0,0,0,0,0,0,0,0,0,0.904,1.97,1.959,1.994,0.982,0,0,0,0,0,0,0,0,0,0,0.582,1.984,1.791,0.439,1.927,1.148,0,0,0,0,0,0,0,0,0,0.147,1.856,1.929,0.408,0.023,1.92,1.056,0,0,0,0,0,0,0,0,0.13,1.438,1.993,0.748,0,0.043,1.918,0.852,0,0,0,0,0,0,0,0,0.711,2,1.351,0,0,0.285,2,0.652,0,0,0,0,0,0,0,0,1.158,2,0.598,0,0,0.721,2,0.39,0,0,0,0,0,0,0,0,0.926,1.76,0.088,0,0,1.223,1.927,0.077,0,0,0,0,0,0,0,0,0.011,0.051,0,0,0,1.62,1.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,1.951,1.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,1.999,0.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886,1.995,0.284,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,1.854,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,1.622,1.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,1.954,1.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,1.866,0.999,0,0,0,0,0,0
0,0,0,0.071,1.351,1.798,1.806,1.114,1.015,0.521,0.075,0,0,0,0,0,0,0,0,0.12,1.901,2,2,2,2,2,1.853,0.891,0,0,0,0,0,0,0,0,1.786,2,1.252,0.495,0.889,1.19,1.928,2,0.214,0,0,0,0,0,0,0,1.796,2,0.648,0,0,0,1.549,2,0.204,0,0,0,0,0,0,0,1.758,1.971,0.172,0,0,0.191,1.913,1.859,0.087,0,0,0,0,0,0,0,0.465,0.572,0,0,0,0.707,2,1.343,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508,1.994,0.449,0,0,0,0,0,0,0,0,0,0,0,0,0.351,1.957,1.544,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455,2,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0.303,1.952,1.697,0.048,0,0,0,0,0,0,0,0,0,0,0,0,1.254,2,0.647,0,0,0,0,0,0,0,0,0,0,0,0,0.17,1.885,1.808,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0.856,2,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755,2,1.282,0,0,0,0,0,0,0,0,0,0,0,0,0.606,2,2,0.579,0,0,0,0,0,0,0,0,0,0,0,0,0.352,1.835,0.914,0.009,0,0,0,0,0,0,0
0,0,0,0,0.267,0.084,0,0,0,0.326,1.988,0.821,0,0,0,0,0,0,0,0,1.685,1.332,0,0,0,0.918,2,0.909,0,0,0,0,0,0,0,0.019,1.719,1.673,0.00099999,0,0,1.607,2,0.516,0,0,0,0,0,0,0,0.643,2,1.178,0,0,0.155,1.969,1.854,0.091,0,0,0,0,0,0,0.177,1.863,1.9,0.317,0.007,0,0.727,2,1.342,0,0,0,0,0,0,0,0.912,2,2,2,1.732,1.448,1.752,2,1.506,1.195,1.534,0.552,0,0,0,0,0.01,0.75,1.299,1.34,1.778,2,2,2,2,1.754,1.441,0.376,0,0,0,0,0,0,0,0,0.026,1.223,2,1.225,0.13,0.022,0,0,0,0,0,0,0,0,0,0,0.018,1.726,1.936,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.434,2,1.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,2,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852,2,0.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,2,0.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806,2,0.453,0.744,0.115,0,0,0,0,0,0,0,0,0,0,0,0.697,2,1.806,1.87,0.104,0,0,0,0,0,0,0,0,0,0,0,0.151,1.745,1.936,0.604,0,0,0,0,0,0
0,0,0,0,0,0.008,0.615,0.857,1.462,2,1.975,1.092,0.527,0.032,0,0,0,0,1.145,0.814,0,0.116,1.958,2,2,2,2,2,2,1.354,0,0,0,0.098,1.434,2,1.121,0.03,1.828,2,2,2,1.107,1.143,1.791,2,0.549,0,0.004,1.189,2,2,1.876,0.033,0.599,1.191,0.45,1.101,0.088,0,1.153,2,1.641,0.022,0.447,2,2,1.975,1.677,0.146,0,0,0,0,0.102,1.365,2,2,2,0.451,0.065,1.758,2,1.897,0.892,0.164,0,0,0,0.26,1.685,2,2,2,1.077,0.039,0,0.153,1.258,1.992,2,1.993,1.442,0.88,1.235,2,2,2,1.926,0.875,0,0,0,0,0,0.534,1.31,1.995,2,2,2,2,2,1.876,0.611,0,0,0,0,0,0,0,0,0.522,2,2,2,2,2,1.07,0,0,0,0,0,0,0,0,0.195,1.661,2,2,1.967,1.43,1.95,1.981,0.856,0,0,0,0,0,0,0.419,1.997,2,2,1.62,0.699,0,0.784,2,2,0.359,0,0,0,0,0,1.261,2,2,1.255,0.096,0,0,0.976,2,2,0.657,0,0,0,0,0,1.127,2,1.976,0.203,0,0,0.082,1.821,2,1.983,0.4,0,0,0,0,0,0.361,1.979,1.988,0.326,0,0.065,1.173,2,2,1.041,0.006,0,0,0,0,0,0,0.347,1.817,2,2,2,2,2,2,0.611,0,0,0,0,0,0,0,0,0.125,0.712,1.286,1.988,1.988,1.267,0.675,0.038,0,0,0
0,0,0,0,0,0.01,1.019,1.64,0.447,0.00099999,0,0,0,0,0,0,0,0,0,0,0,0.252,1.979,2,2,1.012,0.007,0,0,0,0,0,0,0,0,0.054,0.718,0.941,1.999,2,2,2,0.873,0.01,0,0,0,0,0,0,0.29,1.636,2,2,2,2,2,2,2,0.906,0,0,0,0,0,0.172,1.782,2,2,2,2,2,2,2,2,1.946,0.65,0,0,0,0,0.703,2,2,2,2,2,1.483,0.918,2,2,2,1.963,0.338,0,0,0,1.292,2,2,2,1.195,0.408,0.301,0.00099999,0.831,2,2,2,1.138,0,0,0.399,1.907,2,2,0.828,0.062,0,0,0,0.058,1.87,2,2,1.991,0.557,0,0.174,1.962,2,1.915,0.146,0,0,0,0,0.035,1.815,2,1.677,0.976,1.697,0.156,0.098,1.826,2,1.792,0.027,0,0,0,0,0.182,1.937,2,1.661,0.004,0.171,0.109,0,1.327,2,1.993,0.264,0,0,0,0,0.708,2,2,1.17,0,0,0,0,0.518,1.986,2,1.214,0,0,0,0.083,1.8,2,1.861,0.346,0,0,0,0,0,1.093,2,1.883,0.422,0.028,1.129,1.314,2,2,1.513,0,0,0,0,0,0,0.053,1.629,2,1.971,1.878,1.991,2,2,2,1.404,0,0,0,0,0,0,0,0.064,1.381,2,2,2,2,2,1.611,0.164,0,0,0,0,0,0,0,0,0.005,0.481,1.363,2,1.82,0.936,0.031,0,0,0,0,0
0,0,0,0,0,0,1.254,1.241,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0.011,1.684,2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.013,1.84,2,1.856,0.122,0,0,0,0,0,0,0,0,0,0,0,0.231,1.95,2,2,0.788,0,0,0,0,0,0,0,0,0,0,0,0.452,2,1.989,0.722,1.291,0.014,0,0,0,0,0,0,0,0,0,0,0.576,2,1.788,0.005,0.798,0.459,0,0,0,0,0,0,0,0,0,0,0.779,2,1.811,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0.697,2,1.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,2,1.83,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.352,2,1.898,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.238,1.992,1.962,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0.065,1.89,2,0.351,0,0,0,0,0,0,0,0,0,0,0,0,0,1.652,2,0.882,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,2,1.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,1.837,1.54,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601,1.077,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.063,1.802,0.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1.999,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.471,1.917,1.451,0,0,0,0,0,0,0,0,0,0,0,0.199,1.861,1.091,1.786,1.583,0,0,0,0,0,0,0,0,0,0,0,1.278,2,0.652,1.654,1.714,0,0,0,0,0,0,0,0,0,0,0.144,1.83,1.888,0.203,1.978,1.786,0,0,0,0,0,0,0,0,0,0,1.143,2,1.191,0.124,1.977,1.415,0,0,0,0,0,0,0,0,0,0.553,1.996,1.884,0.295,0.462,2,1.153,0,0.283,0.347,0,0,0,0,0,0,1.067,2,1.967,1.719,1.526,2,1.366,0.96,1.861,1.114,0,0,0,0,0,0,0.156,1.319,1.845,2,2,2,2,2,1.466,0.066,0,0,0,0,0,0,0,0,0.116,0.443,1.784,2,1.433,1.071,0.115,0,0,0,0,0,0,0,0,0,0,0.068,1.907,1.877,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0.494,2,1.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402,2,1.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,2,1.986,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1.589,1.741,0.138,0,0,0,0,0,0
